	ProductionUnitId	BatchId	Item	QuantityProduced	QuantityDiscarded	DefectiveQuantitySold
5183	P590	ch644	rock	328	69	44.0
5184	P336	rg248	scissor	117	37	75.0
5185	P336	rg248	paper	100	17	0.0
5186	P336	rg248	rock	73	40	0.0
5187	P185	mu682	scissor	207	96	0.0
5188	P185	mu682	paper	254	53	48.0
5189	P185	mu682	rock	255	132	0.0
5190	P544	wa593	scissor	211	14	0.0
5191	P544	wa593	paper	140	29	8.0
5192	P544	wa593	rock	186	5	0.0
5193	P518	cr012	scissor	171	1	0.0
5194	P518	cr012	paper	112	79	0.0
5195	P518	cr012	rock	266	56	0.0
5196	P201	ct963	scissor	160	30	0.0
5197	P201	ct963	paper	140	33	0.0
5198	P201	ct963	rock	253	147	43.0
5199	P792	ft182	scissor	188	21	0.0
5200	P792	ft182	paper	197	27	57.0
5201	P792	ft182	rock	213	48	0.0
5202	P415	rt187	scissor	195	16	0.0
5203	P415	rt187	paper	178	70	43.0
5204	P415	rt187	rock	237	31	10.0
5205	P321	nx905	scissor	273	175	34.0
5206	P321	nx905	paper	86	5	0.0
5207	P321	nx905	rock	139	25	0.0
5208	P657	bz570	scissor	169	6	17.0
5209	P657	bz570	paper	192	59	0.0
5210	P657	bz570	rock	284	97	0.0
5211	P187	pu650	scissor	146	64	0.0
5212	P187	pu650	paper	225	7	21.0
5213	P187	pu650	rock	106	66	0.0
5214	P790	vj500	scissor	89	53	0.0
5215	P790	vj500	paper	146	93	0.0
5216	P790	vj500	rock	83	55	0.0
5217	P778	fj937	scissor	348	133	21.0
5218	P778	fj937	paper	159	12	33.0
5219	P778	fj937	rock	386	165	29.0
5220	P973	sn121	scissor	233	58	0.0
5221	P973	sn121	paper	158	48	0.0
5222	P973	sn121	rock	177	70	35.0
5223	P778	fm038	scissor	50	8	0.0
5224	P778	fm038	paper	162	22	0.0
5225	P778	fm038	rock	135	85	0.0
5226	P041	zd493	scissor	277	15	58.0
5227	P041	zd493	paper	193	71	28.0
5228	P041	zd493	rock	163	52	0.0
5229	P157	wx218	scissor	225	108	0.0
5230	P157	wx218	paper	121	9	63.0
5231	P157	wx218	rock	226	152	0.0
5232	P252	wf642	scissor	145	14	0.0
5233	P252	wf642	paper	136	50	62.0
5234	P252	wf642	rock	124	15	17.0
5235	P089	nz895	scissor	141	55	43.0
5236	P089	nz895	paper	177	24	0.0
5237	P089	nz895	rock	99	45	0.0
5238	P701	gs261	scissor	297	4	0.0
5239	P701	gs261	paper	251	25	0.0
5240	P701	gs261	rock	168	59	40.0
5241	P449	sv927	scissor	133	3	0.0
5242	P449	sv927	paper	310	29	47.0
5243	P449	sv927	rock	324	123	27.0
5244	P883	aj813	scissor	186	1	0.0
5245	P883	aj813	paper	200	134	0.0
5246	P883	aj813	rock	123	33	0.0
5247	P318	bq453	scissor	212	105	44.0
5248	P318	bq453	paper	137	91	0.0
5249	P318	bq453	rock	241	100	10.0
5250	P793	fs519	scissor	388	42	0.0
5251	P793	fs519	paper	347	97	155.0
5252	P793	fs519	rock	171	50	0.0
5253	P638	it533	scissor	233	60	10.0
5254	P638	it533	paper	236	24	0.0
5255	P638	it533	rock	77	9	0.0
5256	P239	oh510	scissor	275	174	47.0
5257	P239	oh510	paper	182	46	11.0
5258	P239	oh510	rock	175	5	0.0
5259	P838	ny527	scissor	88	6	0.0
5260	P838	ny527	paper	48	45	0.0
5261	P838	ny527	rock	57	21	34.0
5262	P601	gl614	scissor	238	41	41.0
5263	P601	gl614	paper	338	93	33.0
5264	P601	gl614	rock	280	90	0.0
5265	P405	ih125	scissor	227	63	0.0
5266	P405	ih125	paper	378	105	42.0
5267	P405	ih125	rock	304	69	50.0
5268	P434	tp997	scissor	198	70	0.0
5269	P434	tp997	paper	131	42	0.0
5270	P434	tp997	rock	125	48	0.0
5271	P426	he469	scissor	288	128	0.0
5272	P426	he469	paper	229	100	0.0
5273	P426	he469	rock	253	90	0.0
5274	P008	an647	scissor	190	13	26.0
5275	P008	an647	paper	335	52	0.0
5276	P008	an647	rock	277	126	17.0
5277	P536	ub554	scissor	240	41	29.0
5278	P536	ub554	paper	237	141	0.0
5279	P536	ub554	rock	133	40	25.0
5280	P951	wj228	scissor	272	35	42.0
5281	P951	wj228	paper	268	59	0.0
5282	P951	wj228	rock	102	22	0.0
5283	P185	gr532	scissor	128	55	42.0
5284	P185	gr532	paper	228	82	0.0
5285	P185	gr532	rock	203	78	29.0
5286	P772	de814	scissor	251	13	0.0
5287	P772	de814	paper	159	67	46.0
5288	P772	de814	rock	212	0	0.0
5289	P692	wx541	scissor	200	79	0.0
5290	P692	wx541	paper	230	173	30.0
5291	P692	wx541	rock	114	22	52.0
5292	P640	jo283	scissor	262	42	10.0
5293	P640	jo283	paper	172	28	78.0
5294	P640	jo283	rock	226	65	0.0
5295	P908	zj953	scissor	350	1	0.0
5296	P908	zj953	paper	92	5	0.0
5297	P908	zj953	rock	137	42	66.0
5298	P406	er735	scissor	290	36	0.0
5299	P406	er735	paper	386	52	31.0
5300	P406	er735	rock	216	73	27.0
5301	P580	mw268	scissor	167	85	0.0
5302	P580	mw268	paper	120	12	41.0
5303	P580	mw268	rock	340	20	0.0
5304	P409	ig564	scissor	141	26	0.0
5305	P409	ig564	paper	109	2	48.0
5306	P409	ig564	rock	141	1	17.0
5307	P621	er733	scissor	134	35	0.0
5308	P621	er733	paper	114	27	11.0
5309	P621	er733	rock	139	85	37.0
5310	P967	uj891	scissor	361	55	83.0
5311	P967	uj891	paper	265	27	15.0
5312	P967	uj891	rock	93	0	36.0
5313	P699	az974	scissor	211	87	14.0
5314	P699	az974	paper	172	76	0.0
5315	P699	az974	rock	152	21	0.0
5316	P105	sy526	scissor	85	16	0.0
5317	P105	sy526	paper	115	6	0.0
5318	P105	sy526	rock	65	17	19.0
5319	P489	cw008	scissor	170	1	0.0
5320	P489	cw008	paper	226	73	0.0
5321	P489	cw008	rock	271	51	53.0
5322	P597	uj898	scissor	133	0	0.0
5323	P597	uj898	paper	306	11	38.0
5324	P597	uj898	rock	236	19	0.0
5325	P812	mu971	scissor	232	44	13.0
5326	P812	mu971	paper	205	149	0.0
5327	P812	mu971	rock	276	40	0.0
5328	P510	xf726	scissor	28	1	0.0
5329	P510	xf726	paper	226	82	8.0
5330	P510	xf726	rock	256	37	39.0
5331	P250	ip310	scissor	92	44	0.0
5332	P250	ip310	paper	75	25	32.0
5333	P250	ip310	rock	223	110	0.0
5334	P900	lu985	scissor	60	1	0.0
5335	P900	lu985	paper	213	8	29.0
5336	P900	lu985	rock	219	12	15.0
5337	P701	vx707	scissor	56	23	1.0
5338	P701	vx707	paper	90	49	0.0
5339	P701	vx707	rock	166	50	0.0
5340	P615	wn484	scissor	79	4	0.0
5341	P615	wn484	paper	281	144	44.0
5342	P615	wn484	rock	181	90	0.0
5343	P071	zr970	scissor	144	82	0.0
5344	P071	zr970	paper	1	0	0.0
5345	P071	zr970	rock	118	27	0.0
5346	P621	ks311	scissor	161	24	6.0
5347	P621	ks311	paper	204	24	0.0
5348	P621	ks311	rock	113	10	0.0
5349	P780	jt721	scissor	180	2	0.0
5350	P780	jt721	paper	177	42	17.0
5351	P780	jt721	rock	298	75	0.0
5352	P417	ic310	scissor	226	78	21.0
5353	P417	ic310	paper	215	10	0.0
5354	P417	ic310	rock	314	6	0.0
5355	P398	es732	scissor	226	4	43.0
5356	P398	es732	paper	364	120	0.0
5357	P398	es732	rock	403	25	31.0
5358	P652	dy491	scissor	137	17	45.0
5359	P652	dy491	paper	101	21	5.0
5360	P652	dy491	rock	184	119	0.0
5361	P802	tj027	scissor	331	19	48.0
5362	P802	tj027	paper	276	97	45.0
5363	P802	tj027	rock	169	0	75.0
5364	P063	ly980	scissor	111	1	15.0
5365	P063	ly980	paper	132	73	24.0
5366	P063	ly980	rock	156	81	0.0
5367	P492	od707	scissor	324	107	0.0
5368	P492	od707	paper	338	76	46.0
5369	P492	od707	rock	196	94	7.0
5370	P151	nh302	scissor	212	138	0.0
5371	P151	nh302	paper	115	53	0.0
5372	P151	nh302	rock	101	2	0.0
5373	P414	va744	scissor	298	137	0.0
5374	P414	va744	paper	117	30	0.0
5375	P414	va744	rock	318	138	0.0
5376	P909	ps360	scissor	341	39	0.0
5377	P909	ps360	paper	326	32	0.0
5378	P909	ps360	rock	164	62	33.0
5379	P145	dp074	scissor	317	86	27.0
5380	P145	dp074	paper	103	0	36.0
5381	P145	dp074	rock	438	77	87.0
5382	P326	yq706	scissor	194	4	0.0
5383	P326	yq706	paper	269	50	0.0
5384	P326	yq706	rock	85	24	32.0
5385	P195	bx135	scissor	128	48	0.0
5386	P195	bx135	paper	226	42	48.0
5387	P195	bx135	rock	222	159	0.0
5388	P088	zm335	scissor	103	1	25.0
5389	P088	zm335	paper	214	38	0.0
5390	P088	zm335	rock	204	69	0.0
5391	P182	cs308	scissor	84	6	22.0
5392	P182	cs308	paper	246	171	0.0
5393	P182	cs308	rock	167	53	0.0
5394	P281	ps764	scissor	196	52	0.0
5395	P281	ps764	paper	128	18	0.0
5396	P281	ps764	rock	36	9	0.0
5397	P595	dt005	scissor	60	19	0.0
5398	P595	dt005	paper	105	51	0.0
5399	P595	dt005	rock	75	1	0.0
5400	P977	lz185	scissor	49	3	0.0
5401	P977	lz185	paper	88	15	35.0
5402	P977	lz185	rock	129	16	25.0
5403	P096	oz752	scissor	35	0	12.0
5404	P096	oz752	paper	106	5	0.0
5405	P096	oz752	rock	123	8	15.0
5406	P412	bi768	scissor	74	6	8.0
5407	P412	bi768	paper	123	9	50.0
5408	P412	bi768	rock	118	18	0.0
5409	P999	tn964	scissor	223	46	0.0
5410	P999	tn964	paper	62	4	0.0
5411	P999	tn964	rock	21	5	0.0
5412	P789	aa750	scissor	99	68	0.0
5413	P789	aa750	paper	151	38	0.0
5414	P789	aa750	rock	122	56	29.0
5415	P441	sd448	scissor	266	118	50.0
5416	P441	sd448	paper	145	33	37.0
5417	P441	sd448	rock	143	6	0.0
5418	P247	zl860	scissor	102	16	0.0
5419	P247	zl860	paper	203	105	42.0
5420	P247	zl860	rock	185	51	23.0
5421	P714	nh270	scissor	246	112	0.0
5422	P714	nh270	paper	188	71	0.0
5423	P714	nh270	rock	172	4	33.0
5424	P835	yf580	scissor	124	38	0.0
5425	P835	yf580	paper	210	26	0.0
5426	P835	yf580	rock	170	163	0.0
5427	P012	yb821	scissor	210	31	0.0
5428	P012	yb821	paper	175	0	7.0
5429	P012	yb821	rock	154	6	0.0
5430	P868	cp277	scissor	266	170	0.0
5431	P868	cp277	paper	142	4	0.0
5432	P868	cp277	rock	197	84	17.0
5433	P442	gm208	scissor	146	26	0.0
5434	P442	gm208	paper	290	6	44.0
5435	P442	gm208	rock	127	2	5.0
5436	P967	oo605	scissor	120	52	0.0
5437	P967	oo605	paper	245	78	5.0
5438	P967	oo605	rock	199	10	0.0
5439	P280	vk911	scissor	257	128	45.0
5440	P280	vk911	paper	81	13	0.0
5441	P280	vk911	rock	191	75	14.0
5442	P293	hz125	scissor	189	30	0.0
5443	P293	hz125	paper	287	49	0.0
5444	P293	hz125	rock	304	138	61.0
5445	P378	ya805	scissor	226	45	0.0
5446	P378	ya805	paper	157	25	6.0
5447	P378	ya805	rock	99	13	11.0
5448	P156	wy547	scissor	115	89	17.0
5449	P156	wy547	paper	57	2	0.0
5450	P156	wy547	rock	78	12	0.0
5451	P994	kx099	scissor	119	4	9.0
5452	P994	kx099	paper	182	37	57.0
5453	P994	kx099	rock	127	25	0.0
5454	P142	dk500	scissor	156	8	32.0
5455	P142	dk500	paper	240	129	0.0
5456	P142	dk500	rock	269	5	0.0
5457	P000	qy464	scissor	265	60	48.0
5458	P000	qy464	paper	324	126	0.0
5459	P000	qy464	rock	212	25	5.0
5460	P009	lo606	scissor	266	19	0.0
5461	P009	lo606	paper	248	115	0.0
5462	P009	lo606	rock	306	126	0.0
5463	P339	yd274	scissor	170	23	0.0
5464	P339	yd274	paper	365	179	0.0
5465	P339	yd274	rock	273	77	0.0
5466	P705	xv318	scissor	17	1	16.0
5467	P705	xv318	paper	245	100	0.0
5468	P705	xv318	rock	144	46	0.0
5469	P288	op436	scissor	181	143	0.0
5470	P288	op436	paper	136	25	0.0
5471	P288	op436	rock	166	116	0.0
5472	P860	sm927	scissor	312	75	47.0
5473	P860	sm927	paper	264	8	0.0
5474	P860	sm927	rock	196	24	0.0
5475	P521	an550	scissor	209	185	0.0
5476	P521	an550	paper	193	97	0.0
5477	P521	an550	rock	209	34	8.0
5478	P908	qh038	scissor	204	87	12.0
5479	P908	qh038	paper	329	75	44.0
5480	P908	qh038	rock	271	85	45.0
5481	P595	jf201	scissor	173	25	0.0
5482	P595	jf201	paper	117	38	0.0
5483	P595	jf201	rock	106	24	10.0
5484	P316	si738	scissor	212	92	28.0
5485	P316	si738	paper	84	12	0.0
5486	P316	si738	rock	121	23	18.0
5487	P675	et173	scissor	227	43	0.0
5488	P675	et173	paper	129	52	0.0
5489	P675	et173	rock	148	87	26.0
5490	P236	gl751	scissor	128	106	0.0
5491	P236	gl751	paper	174	50	1.0
5492	P236	gl751	rock	121	21	0.0
5493	P082	km921	scissor	255	20	0.0
5494	P082	km921	paper	300	121	60.0
5495	P082	km921	rock	145	0	0.0
5496	P549	lt760	scissor	242	3	19.0
5497	P549	lt760	paper	246	120	25.0
5498	P549	lt760	rock	144	9	0.0
5499	P887	ez179	scissor	393	56	39.0
5500	P887	ez179	paper	169	23	0.0
5501	P887	ez179	rock	186	14	0.0
5502	P756	ue660	scissor	271	6	43.0
5503	P756	ue660	paper	267	46	0.0
5504	P756	ue660	rock	172	62	29.0
5505	P526	uh480	scissor	143	32	37.0
5506	P526	uh480	paper	137	56	26.0
5507	P526	uh480	rock	276	153	0.0
5508	P638	dq856	scissor	184	59	57.0
5509	P638	dq856	paper	282	53	0.0
5510	P638	dq856	rock	322	16	49.0
5511	P732	db118	scissor	176	9	12.0
5512	P732	db118	paper	245	24	48.0
5513	P732	db118	rock	362	96	0.0
5514	P133	hr162	scissor	197	30	0.0
5515	P133	hr162	paper	147	25	11.0
5516	P133	hr162	rock	108	22	0.0
5517	P133	xx481	scissor	242	3	0.0
5518	P133	xx481	paper	229	17	1.0
5519	P133	xx481	rock	218	30	53.0
5520	P289	df591	scissor	280	178	13.0
5521	P289	df591	paper	183	22	63.0
5522	P289	df591	rock	148	28	55.0
5523	P157	rk945	scissor	266	138	0.0
5524	P157	rk945	paper	336	144	69.0
5525	P157	rk945	rock	264	97	0.0
5526	P531	ne038	scissor	55	4	0.0
5527	P531	ne038	paper	145	36	11.0
5528	P531	ne038	rock	218	92	0.0
5529	P092	ll832	scissor	123	58	0.0
5530	P092	ll832	paper	59	0	0.0
5531	P092	ll832	rock	60	1	0.0
5532	P134	ki374	scissor	216	137	0.0
5533	P134	ki374	paper	155	2	0.0
5534	P134	ki374	rock	85	10	0.0
5535	P864	zs763	scissor	298	172	6.0
5536	P864	zs763	paper	254	90	14.0
5537	P864	zs763	rock	135	22	34.0
5538	P734	kc854	scissor	117	24	63.0
5539	P734	kc854	paper	38	23	0.0
5540	P734	kc854	rock	125	41	37.0
5541	P985	ht985	scissor	299	63	36.0
5542	P985	ht985	paper	292	34	111.0
5543	P985	ht985	rock	219	101	30.0
5544	P493	hn909	scissor	225	98	0.0
5545	P493	hn909	paper	178	37	0.0
5546	P493	hn909	rock	67	46	0.0
5547	P549	cz460	scissor	213	77	92.0
5548	P549	cz460	paper	99	21	0.0
5549	P549	cz460	rock	76	2	0.0
5550	P778	kz535	scissor	299	37	24.0
5551	P778	kz535	paper	198	38	0.0
5552	P778	kz535	rock	109	7	18.0
5553	P954	yd056	scissor	243	64	0.0
5554	P954	yd056	paper	167	45	21.0
5555	P954	yd056	rock	120	18	0.0
5556	P196	hi116	scissor	224	74	0.0
5557	P196	hi116	paper	345	26	10.0
5558	P196	hi116	rock	253	56	0.0
5559	P671	rn862	scissor	204	20	0.0
5560	P671	rn862	paper	190	8	0.0
5561	P671	rn862	rock	288	160	0.0
5562	P240	xq248	scissor	266	46	23.0
5563	P240	xq248	paper	228	84	10.0
5564	P240	xq248	rock	159	1	0.0
5565	P142	mi623	scissor	102	9	0.0
5566	P142	mi623	paper	209	34	28.0
5567	P142	mi623	rock	298	81	80.0
5568	P449	nc086	scissor	67	31	0.0
5569	P449	nc086	paper	239	75	0.0
5570	P449	nc086	rock	264	82	0.0
5571	P104	dy869	scissor	223	65	0.0
5572	P104	dy869	paper	347	53	64.0
5573	P104	dy869	rock	158	52	0.0
5574	P732	fz800	scissor	265	182	40.0
5575	P732	fz800	paper	192	120	0.0
5576	P732	fz800	rock	184	96	0.0
5577	P159	fp505	scissor	238	131	46.0
5578	P159	fp505	paper	107	44	8.0
5579	P159	fp505	rock	157	51	0.0
5580	P406	qi922	scissor	80	40	0.0
5581	P406	qi922	paper	263	161	0.0
5582	P406	qi922	rock	122	21	15.0
5583	P345	rn139	scissor	74	32	15.0
5584	P345	rn139	paper	158	102	0.0
5585	P345	rn139	rock	294	29	44.0
5586	P815	eg071	scissor	115	7	17.0
5587	P815	eg071	paper	254	186	0.0
5588	P815	eg071	rock	170	102	0.0
5589	P392	tq833	scissor	211	159	22.0
5590	P392	tq833	paper	209	117	0.0
5591	P392	tq833	rock	79	5	0.0
5592	P108	vu477	scissor	86	8	37.0
5593	P108	vu477	paper	72	32	0.0
5594	P108	vu477	rock	248	115	0.0
5595	P195	sb713	scissor	305	139	36.0
5596	P195	sb713	paper	237	26	56.0
5597	P195	sb713	rock	207	138	0.0
5598	P283	wt375	scissor	182	53	26.0
5599	P283	wt375	paper	123	26	0.0
5600	P283	wt375	rock	169	1	46.0
5601	P201	ix658	scissor	147	89	0.0
5602	P201	ix658	paper	143	19	16.0
5603	P201	ix658	rock	170	35	29.0
5604	P270	jp873	scissor	200	88	0.0
5605	P270	jp873	paper	170	3	41.0
5606	P270	jp873	rock	163	65	1.0
5607	P423	nf230	scissor	151	66	0.0
5608	P423	nf230	paper	168	73	46.0
5609	P423	nf230	rock	141	52	40.0
5610	P830	jo965	scissor	116	5	0.0
5611	P830	jo965	paper	135	86	0.0
5612	P830	jo965	rock	160	141	0.0
5613	P338	qy173	scissor	108	3	0.0
5614	P338	qy173	paper	242	59	0.0
5615	P338	qy173	rock	130	30	48.0
5616	P009	gk819	scissor	129	1	0.0
5617	P009	gk819	paper	172	22	49.0
5618	P009	gk819	rock	112	17	0.0
5619	P535	bl965	scissor	207	123	16.0
5620	P535	bl965	paper	97	42	5.0
5621	P535	bl965	rock	149	7	39.0
5622	P671	yi652	scissor	228	147	19.0
5623	P671	yi652	paper	185	52	33.0
5624	P671	yi652	rock	101	7	0.0
5625	P611	qp015	scissor	111	28	0.0
5626	P611	qp015	paper	184	29	5.0
5627	P611	qp015	rock	345	180	0.0
5628	P688	in799	scissor	261	75	31.0
5629	P688	in799	paper	168	25	0.0
5630	P688	in799	rock	315	94	18.0
5631	P381	td870	scissor	428	69	53.0
5632	P381	td870	paper	241	2	52.0
5633	P381	td870	rock	263	63	20.0
5634	P358	dg889	scissor	219	162	0.0
5635	P358	dg889	paper	203	61	36.0
5636	P358	dg889	rock	218	60	33.0
5637	P983	tr636	scissor	71	9	0.0
5638	P983	tr636	paper	283	17	0.0
5639	P983	tr636	rock	157	20	0.0
5640	P575	wu104	scissor	79	7	0.0
5641	P575	wu104	paper	143	79	44.0
5642	P575	wu104	rock	180	60	0.0
5643	P328	yt643	scissor	219	115	6.0
5644	P328	yt643	paper	62	20	0.0
5645	P328	yt643	rock	225	46	0.0
5646	P286	za947	scissor	184	100	0.0
5647	P286	za947	paper	234	5	42.0
5648	P286	za947	rock	130	44	62.0
5649	P073	hu350	scissor	266	188	0.0
5650	P073	hu350	paper	304	57	28.0
5651	P073	hu350	rock	288	69	21.0
5652	P541	cr313	scissor	347	130	0.0
5653	P541	cr313	paper	176	10	62.0
5654	P541	cr313	rock	145	37	3.0
5655	P121	ib672	scissor	378	61	108.0
5656	P121	ib672	paper	238	2	80.0
5657	P121	ib672	rock	301	180	21.0
5658	P526	aw890	scissor	47	12	0.0
5659	P526	aw890	paper	125	16	0.0
5660	P526	aw890	rock	244	65	39.0
5661	P143	ay545	scissor	158	18	24.0
5662	P143	ay545	paper	165	35	0.0
5663	P143	ay545	rock	196	56	0.0
5664	P380	or809	scissor	126	33	37.0
5665	P380	or809	paper	228	90	0.0
5666	P380	or809	rock	179	142	0.0
5667	P293	og711	scissor	183	43	0.0
5668	P293	og711	paper	279	132	58.0
5669	P293	og711	rock	200	101	0.0
5670	P796	oh070	scissor	241	156	0.0
5671	P796	oh070	paper	133	20	0.0
5672	P796	oh070	rock	242	105	0.0
5673	P217	nr301	scissor	70	21	0.0
5674	P217	nr301	paper	179	58	0.0
5675	P217	nr301	rock	157	40	0.0
5676	P379	kc226	scissor	196	37	25.0
5677	P379	kc226	paper	132	6	5.0
5678	P379	kc226	rock	133	25	0.0
5679	P085	ah542	scissor	107	32	6.0
5680	P085	ah542	paper	254	145	0.0
5681	P085	ah542	rock	228	93	69.0
5682	P423	yn027	scissor	176	67	49.0
5683	P423	yn027	paper	151	32	0.0
5684	P423	yn027	rock	255	4	0.0
5685	P300	mr347	scissor	77	24	7.0
5686	P300	mr347	paper	106	62	0.0
5687	P300	mr347	rock	142	62	0.0
5688	P002	tq979	scissor	326	8	24.0
5689	P002	tq979	paper	209	1	0.0
5690	P002	tq979	rock	209	19	42.0
5691	P089	zt039	scissor	151	8	0.0
5692	P089	zt039	paper	242	46	8.0
5693	P089	zt039	rock	111	85	0.0
5694	P000	bx580	scissor	32	7	0.0
5695	P000	bx580	paper	206	57	0.0
5696	P000	bx580	rock	247	133	0.0
5697	P061	ls740	scissor	230	78	0.0
5698	P061	ls740	paper	277	97	0.0
5699	P061	ls740	rock	235	12	0.0
5700	P858	ux923	scissor	3	3	0.0
5701	P858	ux923	paper	166	140	0.0
5702	P858	ux923	rock	145	41	39.0
5703	P665	xk553	scissor	259	60	57.0
5704	P665	xk553	paper	60	53	0.0
5705	P665	xk553	rock	127	79	0.0
5706	P708	qs103	scissor	369	115	0.0
5707	P708	qs103	paper	230	28	29.0
5708	P708	qs103	rock	351	49	95.0
5709	P133	sp587	scissor	170	29	24.0
5710	P133	sp587	paper	212	18	0.0
5711	P133	sp587	rock	123	37	0.0
5712	P407	st266	scissor	28	0	0.0
5713	P407	st266	paper	111	43	14.0
5714	P407	st266	rock	189	126	0.0
5715	P713	ig799	scissor	260	7	0.0
5716	P713	ig799	paper	239	77	30.0
5717	P713	ig799	rock	221	18	0.0
5718	P259	yj300	scissor	120	13	16.0
5719	P259	yj300	paper	205	37	0.0
5720	P259	yj300	rock	195	24	20.0
5721	P014	th356	scissor	361	60	44.0
5722	P014	th356	paper	114	2	0.0
5723	P014	th356	rock	307	118	0.0
5724	P121	pn380	scissor	174	3	37.0
5725	P121	pn380	paper	66	3	5.0
5726	P121	pn380	rock	76	7	0.0
5727	P920	im833	scissor	68	0	0.0
5728	P920	im833	paper	200	74	0.0
5729	P920	im833	rock	158	3	0.0
5730	P580	kc539	scissor	136	1	0.0
5731	P580	kc539	paper	118	38	0.0
5732	P580	kc539	rock	185	66	0.0
5733	P313	vh923	scissor	47	3	4.0
5734	P313	vh923	paper	58	24	0.0
5735	P313	vh923	rock	182	154	0.0
5736	P248	pq115	scissor	248	37	8.0
5737	P248	pq115	paper	182	66	0.0
5738	P248	pq115	rock	148	72	0.0
5739	P500	vj313	scissor	95	28	0.0
5740	P500	vj313	paper	152	6	0.0
5741	P500	vj313	rock	221	56	0.0
5742	P416	vl932	scissor	245	54	32.0
5743	P416	vl932	paper	71	3	11.0
5744	P416	vl932	rock	89	4	13.0
5745	P906	hk745	scissor	150	5	33.0
5746	P906	hk745	paper	292	93	0.0
5747	P906	hk745	rock	92	57	19.0
5748	P125	ub638	scissor	248	75	0.0
5749	P125	ub638	paper	275	103	41.0
5750	P125	ub638	rock	185	0	0.0
5751	P729	nv793	scissor	199	58	0.0
5752	P729	nv793	paper	208	7	0.0
5753	P729	nv793	rock	299	97	0.0
5754	P857	sz202	scissor	282	38	0.0
5755	P857	sz202	paper	91	5	0.0
5756	P857	sz202	rock	250	97	62.0
5757	P920	xd539	scissor	208	51	37.0
5758	P920	xd539	paper	155	11	0.0
5759	P920	xd539	rock	52	4	17.0
5760	P529	px478	scissor	278	70	1.0
5761	P529	px478	paper	181	42	0.0
5762	P529	px478	rock	242	92	45.0
5763	P580	aj551	scissor	276	28	0.0
5764	P580	aj551	paper	107	23	24.0
5765	P580	aj551	rock	187	91	32.0
5766	P066	il309	scissor	285	59	64.0
5767	P066	il309	paper	228	95	36.0
5768	P066	il309	rock	272	106	25.0
5769	P763	ly991	scissor	119	99	0.0
5770	P763	ly991	paper	62	17	37.0
5771	P763	ly991	rock	115	5	15.0
5772	P601	ae592	scissor	231	139	50.0
5773	P601	ae592	paper	203	31	0.0
5774	P601	ae592	rock	176	32	0.0
5775	P014	hq866	scissor	95	52	15.0
5776	P014	hq866	paper	243	9	0.0
5777	P014	hq866	rock	218	129	0.0
5778	P088	bl666	scissor	158	45	0.0
5779	P088	bl666	paper	101	40	0.0
5780	P088	bl666	rock	169	149	0.0
5781	P180	bp319	scissor	222	109	28.0
5782	P180	bp319	paper	216	128	0.0
5783	P180	bp319	rock	171	86	0.0
5784	P811	vk715	scissor	263	96	45.0
5785	P811	vk715	paper	153	20	0.0
5786	P811	vk715	rock	289	27	25.0
5787	P233	oi386	scissor	170	1	47.0
5788	P233	oi386	paper	105	0	18.0
5789	P233	oi386	rock	205	105	0.0
5790	P672	od854	scissor	246	136	18.0
5791	P672	od854	paper	232	53	30.0
5792	P672	od854	rock	232	96	0.0
5793	P509	zj434	scissor	339	78	0.0
5794	P509	zj434	paper	204	0	45.0
5795	P509	zj434	rock	219	57	53.0
5796	P669	gl503	scissor	244	148	0.0
5797	P669	gl503	paper	266	118	26.0
5798	P669	gl503	rock	63	5	37.0
5799	P185	ux439	scissor	94	26	8.0
5800	P185	ux439	paper	145	3	38.0
5801	P185	ux439	rock	324	45	117.0
5802	P624	cx354	scissor	226	61	0.0
5803	P624	cx354	paper	107	39	23.0
5804	P624	cx354	rock	251	180	0.0
5805	P507	ec420	scissor	152	3	69.0
5806	P507	ec420	paper	344	103	0.0
5807	P507	ec420	rock	125	3	0.0
5808	P500	zm929	scissor	183	56	0.0
5809	P500	zm929	paper	269	122	6.0
5810	P500	zm929	rock	265	68	0.0
5811	P564	pf044	scissor	53	10	0.0
5812	P564	pf044	paper	245	51	5.0
5813	P564	pf044	rock	184	86	0.0
5814	P252	zw212	scissor	237	72	0.0
5815	P252	zw212	paper	42	2	0.0
5816	P252	zw212	rock	265	106	0.0
5817	P992	at121	scissor	220	75	0.0
5818	P992	at121	paper	160	55	27.0
5819	P992	at121	rock	176	29	58.0
5820	P384	on702	scissor	188	68	0.0
5821	P384	on702	paper	28	7	0.0
5822	P384	on702	rock	150	113	0.0
5823	P489	xi394	scissor	175	1	83.0
5824	P489	xi394	paper	161	29	0.0
5825	P489	xi394	rock	141	8	0.0
5826	P423	ou742	scissor	238	11	0.0
5827	P423	ou742	paper	321	4	24.0
5828	P423	ou742	rock	190	49	0.0
5829	P431	sd470	scissor	157	79	0.0
5830	P431	sd470	paper	160	4	84.0
5831	P431	sd470	rock	190	29	0.0
5832	P675	bn878	scissor	183	36	0.0
5833	P675	bn878	paper	183	99	36.0
5834	P675	bn878	rock	174	53	23.0
5835	P351	th770	scissor	130	27	0.0
5836	P351	th770	paper	86	5	12.0
5837	P351	th770	rock	218	134	0.0
5838	P201	wk217	scissor	188	53	0.0
5839	P201	wk217	paper	141	4	0.0
5840	P201	wk217	rock	146	3	87.0
